game_id,team,gameday,off_epa,off_success,off_pass_epa,off_rush_epa,off_sack_rate,off_turnover_rate,def_epa_allowed,def_success_allowed,def_pass_epa_allowed,def_rush_epa_allowed,def_sack_rate,def_takeaway_rate
2025_17_CHI_SF,CHI,2025-12-28,0.32815566596162027,0.49230769230769234,0.39575071361385034,0.16450449796148428,0.0,0.0,0.2929498196147809,0.5277777777777778,0.4123734271099859,0.13500246776628397,0.013888888888888888,0.013888888888888888
2025_18_DET_CHI,CHI,2026-01-04,0.03405582154836844,0.45454545454545453,0.026397015184019313,0.04979892351953054,0.01818181818181818,0.01818181818181818,0.126452351542557,0.5342465753424658,0.2131793494772913,-0.012930323709694555,0.0410958904109589,0.0136986301369863
2025_11_CIN_PIT,CIN,2025-11-16,-0.18438692246777366,0.35384615384615387,-0.36089592067394194,0.13793385686522916,0.015384615384615385,0.03076923076923077,0.18347394921160376,0.453125,0.331192283425697,-0.032422077716686405,0.015625,0.0
2025_12_NE_CIN,CIN,2025-11-23,-0.1750253038171847,0.4603174603174603,-0.299451286329232,0.02716691776489218,0.015873015873015872,0.015873015873015872,0.022934183800332016,0.4714285714285714,0.27167615217575947,-0.3501787687628091,0.014285714285714285,0.014285714285714285
2025_13_CIN_BAL,CIN,2025-11-27,0.019006780639446802,0.39759036144578314,0.1699954837147995,-0.198594585557385,0.012048192771084338,0.012048192771084338,-0.33492179766545954,0.3898305084745763,-0.5510003560964833,0.11998043061037988,0.05084745762711865,0.0847457627118644
2025_14_CIN_BUF,CIN,2025-12-07,0.16905744268127407,0.5166666666666667,0.2815267855891413,-0.07363956043570254,0.016666666666666666,0.03333333333333333,0.2795734851237512,0.5737704918032787,0.6943083860794298,-0.4556383847522243,0.04918032786885246,0.01639344262295082
2025_15_BAL_CIN,CIN,2025-12-14,-0.3178048706866225,0.3684210526315789,-0.3540390788172469,-0.2556890853198378,0.039473684210526314,0.02631578947368421,0.20007619820108352,0.4473684210526316,0.06624899108922815,0.3339034053129389,0.10526315789473684,0.02631578947368421
2025_16_CIN_MIA,CIN,2025-12-21,0.3721539016830053,0.5573770491803278,0.5487874942854055,0.11780152833554894,0.03278688524590164,0.0,-0.08240580995926254,0.3389830508474576,-0.005530459178771707,-0.17351733681021464,0.0,0.05084745762711865
2025_17_ARI_CIN,CIN,2025-12-28,0.3303264921861398,0.5205479452054794,0.48808801401989416,0.10420164422442516,0.0410958904109589,0.0,-0.022704846148068707,0.3684210526315789,0.008901708341330628,-0.12968087672757414,0.07017543859649122,0.0
2025_18_CLE_CIN,CIN,2026-01-04,-0.101365365479388,0.5882352941176471,-0.275368822592668,0.19792058075545355,0.029411764705882353,0.029411764705882353,-0.12539844451237514,0.34615384615384615,-0.28024474738947186,0.085755604865484,0.11538461538461539,0.019230769230769232
2025_11_BAL_CLE,CLE,2025-11-16,-0.4351658137166667,0.2857142857142857,-0.5383582762179181,-0.28710706317139306,0.05357142857142857,0.017857142857142856,-0.11659463135691328,0.423728813559322,-0.38223375865225534,0.19823692691904768,0.0847457627118644,0.03389830508474576
2025_12_CLE_LV,CLE,2025-11-23,-0.22228737974332724,0.26,-0.14491860872712925,-0.2937047068352023,0.02,0.04,-0.33489239046270486,0.3291139240506329,-0.2836885232589355,-0.49658881321145026,0.12658227848101267,0.012658227848101266
2025_13_SF_CLE,CLE,2025-11-30,-0.21658088867242875,0.4126984126984127,-0.24010304363036994,-0.19229995452229595,0.047619047619047616,0.015873015873015872,0.011028133042440463,0.3484848484848485,0.05169510301011241,-0.03488618788880206,0.015151515151515152,0.0
