game_id,team,gameday,off_expl_pass_rate,off_expl_rush_rate,off_big_epa_rate,off_bust_epa_rate,off_epa_std,def_expl_pass_allowed,def_expl_rush_allowed,def_big_epa_allowed,def_havoc_epa_rate,def_epa_std_allowed,st_epa_mean,st_epa_std
2025_16_LAC_DAL,LAC,2025-12-21,0.18181818181818182,0.10344827586206896,0.15873015873015872,0.015873015873015872,1.1898720353328458,0.08108108108108109,0.0,0.10344827586206896,0.08620689655172414,1.5032342639006888,-0.07120741030394538,0.37317679657023556
2025_17_HOU_LAC,LAC,2025-12-27,0.08695652173913043,0.0,0.12698412698412698,0.1111111111111111,1.465556351173389,0.1,0.0625,0.0967741935483871,0.08064516129032258,1.5424819457531067,-0.11657361349428544,0.6290257933861138
2025_18_LAC_DEN,LAC,2026-01-04,0.019230769230769232,0.0625,0.07352941176470588,0.10294117647058823,1.468054660940958,0.058823529411764705,0.08695652173913043,0.07017543859649122,0.08771929824561403,1.0527448278054037,0.1483472105061922,0.49807473074089526
2025_11_DAL_LV,LV,2025-11-17,0.0392156862745098,0.125,0.06779661016949153,0.1016949152542373,1.3515669960238423,0.08571428571428572,0.1111111111111111,0.11290322580645161,0.08064516129032258,1.4453666395111247,0.07838437440242847,0.3467841964145981
2025_12_CLE_LV,LV,2025-11-23,0.03333333333333333,0.05263157894736842,0.05063291139240506,0.10126582278481013,1.3112395367837066,0.125,0.07692307692307693,0.1,0.04,1.789431305588629,-0.23605316463660816,0.9880512908907028
2025_13_LV_LAC,LV,2025-11-30,0.06666666666666667,0.0,0.14893617021276595,0.1702127659574468,1.4511408253263844,0.03571428571428571,0.05405405405405406,0.2,0.046153846153846156,1.4401052875748306,0.16783869820485894,0.4312212237761039
2025_14_DEN_LV,LV,2025-12-07,0.05128205128205128,0.0,0.1,0.1,1.2824254899418355,0.0,0.12903225806451613,0.10810810810810811,0.04054054054054054,0.9908290938826639,-0.13561465694762306,1.5437866379171146
2025_15_LV_PHI,LV,2025-12-14,0.0,0.08333333333333333,0.023809523809523808,0.11904761904761904,1.1211480137662648,0.125,0.08888888888888889,0.15942028985507245,0.043478260869565216,1.2457748834296611,0.16814637985292144,0.45790049251123127
2025_16_LV_HOU,LV,2025-12-21,0.07407407407407407,0.037037037037037035,0.12962962962962962,0.09259259259259259,1.8890418928730996,0.05,0.17391304347826086,0.09523809523809523,0.1111111111111111,1.1747977627006152,-0.08270073136949108,0.34146231395030524
2025_17_NYG_LV,LV,2025-12-28,0.02631578947368421,0.15,0.1206896551724138,0.13793103448275862,1.8370727189336673,0.05714285714285714,0.2,0.14754098360655737,0.03278688524590164,1.0721887968440014,0.2820794244589866,0.5236088870659641
2025_18_KC_LV,LV,2026-01-04,0.0625,0.06451612903225806,0.047619047619047616,0.12698412698412698,1.2493551197559774,0.023809523809523808,0.09090909090909091,0.046875,0.078125,1.329139082838852,-0.19481744639051612,1.709849151921949
2025_10_BUF_MIA,MIA,2025-11-09,0.14285714285714285,0.2,0.1568627450980392,0.0,1.5180805589393909,0.14583333333333334,0.1,0.10294117647058823,0.07352941176470588,1.5259959901849285,0.17708623043748464,0.8564102769902393
2025_11_WAS_MIA,MIA,2025-11-16,0.08333333333333333,0.22580645161290322,0.07142857142857142,0.08928571428571429,1.197147216779653,0.11428571428571428,0.125,0.08955223880597014,0.07462686567164178,1.330161107721407,0.9476646114369617,1.8778689666736361
2025_13_NO_MIA,MIA,2025-11-30,0.10714285714285714,0.10714285714285714,0.08928571428571429,0.07142857142857142,1.2162803166780245,0.0,0.0,0.05555555555555555,0.09722222222222222,1.353089933364525,0.002701549459398588,0.7968241634209109
2025_14_MIA_NYJ,MIA,2025-12-07,0.09090909090909091,0.2,0.15873015873015872,0.031746031746031744,1.04612678767162,0.023809523809523808,0.11764705882352941,0.05084745762711865,0.15254237288135594,1.498737651402502,-0.32734660285759354,1.504034002040448
2025_15_MIA_PIT,MIA,2025-12-15,0.11428571428571428,0.06666666666666667,0.08,0.1,1.300779586355677,0.09375,0.058823529411764705,0.16666666666666666,0.07575757575757576,1.3250588687798093,0.30903410006107557,0.6807299750467753
2025_16_CIN_MIA,MIA,2025-12-21,0.125,0.07407407407407407,0.15254237288135594,0.11864406779661017,1.51620924168737,0.16666666666666666,0.08,0.19672131147540983,0.01639344262295082,1.1878069069134152,0.08194341694966226,0.566889046266466
2025_17_TB_MIA,MIA,2025-12-28,0.11538461538461539,0.14285714285714285,0.09259259259259259,0.05555555555555555,1.3821233533670574,0.05555555555555555,0.07692307692307693,0.13432835820895522,0.07462686567164178,1.4872754961889276,0.3478102533026002,0.6669678177419355
2025_18_MIA_NE,MIA,2026-01-04,0.06451612903225806,0.04,0.07142857142857142,0.125,1.5875949639223128,0.13333333333333333,0.14814814814814814,0.19298245614035087,0.03508771929824561,1.2330066442381673,0.00854957194067163,0.5313814021897014
2025_11_CHI_MIN,MIN,2025-11-16,0.06060606060606061,0.09090909090909091,0.10909090909090909,0.16363636363636364,1.3912162776282686,0.05405405405405406,0.02631578947368421,0.06666666666666667,0.06666666666666667,1.0923658530292366,-0.19287360043127025,0.26542329226717476
2025_12_MIN_GB,MIN,2025-11-23,0.0,0.10526315789473684,0.022727272727272728,0.11363636363636363,1.226372490279815,0.0,0.1282051282051282,0.09375,0.0625,0.9573739392751022,0.3359331185580231,0.44550026160337797
2025_13_MIN_SEA,MIN,2025-11-30,0.02857142857142857,0.125,0.0784313725490196,0.13725490196078433,1.8922381553849084,0.03125,0.05714285714285714,0.05970149253731343,0.05970149253731343,1.2088717080043467,0.13904036818469953,0.6041013557852482
2025_14_WAS_MIN,MIN,2025-12-07,0.06666666666666667,0.10344827586206896,0.15,0.05,1.1271695685891783,0.029411764705882353,0.16666666666666666,0.07692307692307693,0.11538461538461539,1.7328457073106056,0.11959218346490497,0.36000914421715
2025_15_MIN_DAL,MIN,2025-12-14,0.14285714285714285,0.07692307692307693,0.14814814814814814,0.07407407407407407,1.6395687179172336,0.0975609756097561,0.13333333333333333,0.09859154929577464,0.056338028169014086,1.0732537942945268,0.24322228394010517,0.4847725635264794
2025_16_MIN_NYG,MIN,2025-12-21,0.06451612903225806,0.037037037037037035,0.08620689655172414,0.10344827586206896,1.664692550783899,0.0,0.06451612903225806,0.05357142857142857,0.07142857142857142,1.1894697196646076,-0.07091193160392224,0.711558616074147
2025_17_DET_MIN,MIN,2025-12-25,0.0,0.07692307692307693,0.037037037037037035,0.09259259259259259,1.227116089563693,0.08823529411764706,0.0,0.09375,0.1875,1.8895099383036653,-0.11061833449121339,0.3278852746356569
2025_18_GB_MIN,MIN,2026-01-04,0.05555555555555555,0.16129032258064516,0.07462686567164178,0.08955223880597014,1.3685809344391888,0.0,0.09375,0.04,0.12,0.9629103999776387,-0.02629749745602028,0.2552597827573461
2025_10_NE_TB,NE,2025-11-09,0.07894736842105263,0.13636363636363635,0.16666666666666666,0.06666666666666667,1.9409008866656157,0.0851063829787234,0.22727272727272727,0.08695652173913043,0.057971014492753624,1.1290563886268947,0.14340378139931648,0.45003014033342004
2025_11_NYJ_NE,NE,2025-11-13,0.125,0.0,0.140625,0.015625,1.073747925396772,0.030303030303030304,0.08333333333333333,0.10526315789473684,0.07017543859649122,1.3104129412684826,0.1926820558423221,0.4884169173064115
2025_12_NE_CIN,NE,2025-11-23,0.11904761904761904,0.03571428571428571,0.11428571428571428,0.08571428571428572,1.5951607186401695,0.0,0.125,0.047619047619047616,0.12698412698412698,1.4609404022070607,0.12976603339133963,0.3591010886408291
2025_13_NYG_NE,NE,2025-12-01,0.10810810810810811,0.12,0.1111111111111111,0.047619047619047616,1.2284241205057047,0.030303030303030304,0.08695652173913043,0.05357142857142857,0.05357142857142857,1.2274877254276955,-0.10430027843338402,0.9772564316765442
2025_15_BUF_NE,NE,2025-12-14,0.03333333333333333,0.18181818181818182,0.11538461538461539,0.07692307692307693,1.4424089692642437,0.05555555555555555,0.12903225806451613,0.16417910447761194,0.05970149253731343,1.2662090364124978,0.15346654057250506,0.33852890119317575
