snapshot_utc,model_version,game_id,season,week,gameday,gametime,kickoff_utc,hours_to_kickoff,away_team,home_team,spread_line,total_line,away_moneyline,home_moneyline,market_pick,market_underdog,market_fav_prob,p_home_market,p_home_elo,p_home_logistic,p_home_catboost,p_home_residual,p_dog_matchup_logistic,p_dog_variance_catboost,final_pick,decision_type,upset_pairing,residual_penalty,training_end_season,pbp_end_season,archive_path,snapshot_role,official_entry_snapshot,runner_mode,artifact_manifest_sha256,lead_minutes,grading_snapshot_source,home_score,away_score,result_team,is_tie,pick_correct,market_correct,net_vs_market
2026-09-20 13:35:47+00:00,prospective-v1-frozen-2025,2026_02_GB_NYJ,2026,2,2026-09-20,13:00,2026-09-20 17:00:00+00:00,3.403611111111111,GB,NYJ,-3.5,44.5,-192.0,160.0,GB,NYJ,0.6309403437815975,0.3690596562184025,0.3394331780744276,0.4119577918521096,0.4901554229550333,0.3636552329047578,0.3905572708557263,0.3168955163156258,GB,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026,live_archive/2026/week_02/snapshots/20260920T133547Z/picks.csv,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,204.21666666666667,official_entry,17.0,20.0,GB,False,1.0,1.0,0.0
2026-09-20 13:35:47+00:00,prospective-v1-frozen-2025,2026_02_MIN_CHI,2026,2,2026-09-20,13:00,2026-09-20 17:00:00+00:00,3.403611111111111,MIN,CHI,4.5,47.5,170.0,-205.0,CHI,MIN,0.644729178800233,0.644729178800233,0.5147356360496417,0.6389349973076596,0.4922167797284442,0.6398004324697918,0.3688835526310008,0.3393441919946147,CHI,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026,live_archive/2026/week_02/snapshots/20260920T133547Z/picks.csv,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,204.21666666666667,official_entry,3.0,9.0,MIN,False,0.0,0.0,0.0
2026-09-20 13:35:47+00:00,prospective-v1-frozen-2025,2026_02_NO_BAL,2026,2,2026-09-20,13:00,2026-09-20 17:00:00+00:00,3.403611111111111,NO,BAL,8.5,45.5,295.0,-375.0,BAL,NO,0.7571884984025559,0.7571884984025559,0.7912278189067594,0.7840459618611081,0.8124602684932453,0.7525525740717472,0.2286568024087073,0.2001975673035145,BAL,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026,live_archive/2026/week_02/snapshots/20260920T133547Z/picks.csv,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,204.21666666666667,official_entry,17.0,24.0,NO,False,0.0,0.0,0.0
2026-09-20 13:35:47+00:00,prospective-v1-frozen-2025,2026_02_PHI_TEN,2026,2,2026-09-20,13:00,2026-09-20 17:00:00+00:00,3.403611111111111,PHI,TEN,-7.0,39.5,-310.0,250.0,PHI,TEN,0.725752508361204,0.2742474916387959,0.1844007717804456,0.2701040860841051,0.2595141794277317,0.2700961007890937,0.2901862026855116,0.1918084025580558,PHI,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026,live_archive/2026/week_02/snapshots/20260920T133547Z/picks.csv,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,204.21666666666667,official_entry,20.0,24.0,PHI,False,1.0,1.0,0.0
2026-09-20 13:35:47+00:00,prospective-v1-frozen-2025,2026_02_PIT_NE,2026,2,2026-09-20,13:00,2026-09-20 17:00:00+00:00,3.403611111111111,PIT,NE,5.5,41.5,190.0,-230.0,NE,PIT,0.6690070210631895,0.6690070210631895,0.580428780409529,0.7095333042415092,0.6433494239064256,0.6639581880624588,0.3712648355107619,0.2668822422573049,NE,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026,live_archive/2026/week_02/snapshots/20260920T133547Z/picks.csv,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,204.21666666666667,official_entry,20.0,3.0,NE,False,1.0,1.0,0.0
2026-09-20 13:35:47+00:00,prospective-v1-frozen-2025,2026_02_JAX_DEN,2026,2,2026-09-20,16:05,2026-09-20 20:05:00+00:00,6.486944444444444,JAX,DEN,2.5,45.5,124.0,-148.0,DEN,JAX,0.5720596355604638,0.5720596355604638,0.5917605459455385,0.58454555740335,0.6080694232150617,0.5661302627425262,0.3960834339945533,0.2686375693985764,DEN,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026,live_archive/2026/week_02/snapshots/20260920T133547Z/picks.csv,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,389.21666666666664,official_entry,20.0,13.0,DEN,False,1.0,1.0,0.0
2026-09-20 13:35:47+00:00,prospective-v1-frozen-2025,2026_02_LV_LAC,2026,2,2026-09-20,16:05,2026-09-20 20:05:00+00:00,6.486944444444444,LV,LAC,6.5,43.5,250.0,-310.0,LAC,LV,0.725752508361204,0.725752508361204,0.776678496300677,0.7178831053818396,0.7697598550811401,0.7208160267040716,0.2683049836647435,0.2223194394869639,LAC,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026,live_archive/2026/week_02/snapshots/20260920T133547Z/picks.csv,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,389.21666666666664,official_entry,14.0,26.0,LV,False,0.0,0.0,0.0
2026-09-20 13:35:47+00:00,prospective-v1-frozen-2025,2026_02_MIA_SF,2026,2,2026-09-20,16:25,2026-09-20 20:25:00+00:00,6.820277777777778,MIA,SF,13.5,44.5,625.0,-950.0,SF,MIA,0.8677165354330709,0.8677165354330709,0.789931977275316,0.8625550789592947,0.9476595785264612,0.865478720329768,0.1890195137657562,0.2174629672314623,SF,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026,live_archive/2026/week_02/snapshots/20260920T133547Z/picks.csv,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,409.21666666666664,official_entry,35.0,13.0,SF,False,1.0,1.0,0.0
2026-09-20 13:35:47+00:00,prospective-v1-frozen-2025,2026_02_SEA_ARI,2026,2,2026-09-20,16:25,2026-09-20 20:25:00+00:00,6.820277777777778,SEA,ARI,-3.5,41.5,-205.0,170.0,SEA,ARI,0.644729178800233,0.355270821199767,0.2449115163324184,0.3772556977652219,0.3434085792410894,0.3503855012359091,0.3635377719887965,0.3840525377649277,SEA,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026,live_archive/2026/week_02/snapshots/20260920T133547Z/picks.csv,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,409.21666666666664,official_entry,7.0,31.0,SEA,False,1.0,1.0,0.0
2026-09-20 13:35:47+00:00,prospective-v1-frozen-2025,2026_02_WAS_DAL,2026,2,2026-09-20,16:25,2026-09-20 20:25:00+00:00,6.820277777777778,WAS,DAL,3.5,50.5,180.0,-218.0,DAL,WAS,0.6574752261956054,0.6574752261956054,0.567231988012569,0.5979617535091442,0.6215747993309428,0.6528140370795502,0.3632498926419754,0.3105296982139501,DAL,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026,live_archive/2026/week_02/snapshots/20260920T133547Z/picks.csv,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,409.21666666666664,official_entry,37.0,20.0,DAL,False,1.0,1.0,0.0
2026-09-20 13:35:47+00:00,prospective-v1-frozen-2025,2026_02_IND_KC,2026,2,2026-09-20,20:20,2026-09-21 00:20:00+00:00,10.736944444444443,IND,KC,6.0,46.5,215.0,-265.0,KC,IND,0.6957699520733487,0.6957699520733487,0.7241731948135596,0.6732488885763064,0.5976233786794095,0.6905781591576688,0.2932429184377089,0.2202583809992115,KC,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026,live_archive/2026/week_02/snapshots/20260920T133547Z/picks.csv,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,644.2166666666667,official_entry,33.0,30.0,KC,False,1.0,1.0,0.0
2026-09-21 15:54:25+00:00,prospective-v1-frozen-2025,2026_02_NYG_LA,2026,2,2026-09-21,20:15,2026-09-22 00:15:00+00:00,8.343055555555555,NYG,LA,6.5,47.5,235.0,-290.0,LA,NYG,0.7135512302607419,0.7135512302607419,0.7771224682194438,0.7271996743803698,0.7208542914019234,0.7082619874288508,0.2543588274288633,0.3032594741070696,LA,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026,live_archive/2026/week_02/snapshots/20260921T155425Z/picks.csv,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,500.5833333333333,official_entry,28.0,6.0,LA,False,1.0,1.0,0.0
2026-09-24 14:13:19+00:00,prospective-v1-frozen-2025,2026_03_ATL_GB,2026,3,2026-09-24,20:15,2026-09-25 00:15:00+00:00,10.028055555555556,ATL,GB,4.5,42.5,200.0,-245.0,GB,ATL,0.6805555555555556,0.6805555555555556,0.7578705145086797,0.631306926151907,0.7002914283222971,0.6751921589127308,0.3901998042505524,0.2516992864461879,GB,FOLLOW_MARKET,matchup_logistic__variance_catboost,1000.0,2025,2026,live_archive/2026/week_03/snapshots/20260924T141319Z/picks.csv,FINAL_ENTRY,True,fast_frozen_artifacts,54efeb5d292564b060cfdbf192af47dbe599c7ccdd63fab595a1860d5dd10426,601.6833333333333,official_entry,14.0,35.0,ATL,False,0.0,0.0,0.0
